StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"2","NSW","Riverina","250","40","Ungarie","Current","Ungarie Central School","Condobolin Rd"," ","","UNGARIE","NSW","2669","2553","","","Entrance to school grounds: Main gate & other pedestrian gates (2) off parking area.","-33.6367000","146.9770000","1150104","Assisted","292","60","0","1"
"2","NSW","Riverina","250","40","Uranquinty","Current","Uranquinty Public School","Pearson St"," ","","URANQUINTY","NSW","2652","1327","","","Long walk from street, ramp onto veranda h, off street parking adjacent via side gate - both entr via Pearson St.","-35.1895000","147.2490000","1161405","Assisted","459","25","0","1"
"2","NSW","Riverina","250","40","Wagga Wagga","Current","Wesley Church Hall","17-21 Johnson St"," ","","WAGGA WAGGA","NSW","2650","1328","","","Only one main ent used via Johnson St, p arking is problem, adjacent to main shop ping area. Level access via ramp at side  of front door.","-35.1067000","147.3720000","1161504","Assisted","1365","125","3","2"
"2","NSW","Riverina","250","40","Wagga Wagga East","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Wagga Wagga North","Current","North Wagga Public School","Hampden Ave"," ","","NORTH WAGGA WAGGA","NSW","2650","1331","","","One entry only - several steps into buil ding and inside building.","-35.0965000","147.3790000","1161502","None","1610","80","3","1"
"2","NSW","Riverina","250","40","Wagga Wagga South","Current","South Wagga Public School","Edward St"," ","","WAGGA WAGGA","NSW","2650","1340","","","Long walk from street, parking can be pr oblem on major road. Round back of build ing to enter via ramp. Front entry is us ed to exit.","-35.1194000","147.3670000","1161509","Assisted","1476","162","3","2"
"2","NSW","Riverina","250","40","Wagga Wagga West","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Riverina","250","40","Wamoon","Current","Wamoon Public School","Oxley Rd"," ","","WAMOON","NSW","2705","2554","","","Main entrance via walkway from Oxley Rd,  car parking off Bourke Rd, 3 steps into  classroom.","-34.5259000","146.3310000","1011913","Assisted","277","6","0","1"
"2","NSW","Riverina","250","40","Weethalle","Current","Weethalle Public School","Wattle St"," ","","WEETHALLE","NSW","2669","2555","","","Entrance to school grounds: Main gate on Wattle St.","-33.8801000","146.6190000","1150109","None","192","4","0","1"
"2","NSW","Riverina","250","40","West Wyalong","Current","Bland Masonic Centre","Court St","","","WEST WYALONG","NSW","2671","2556","","","Entrance to polling place Court St","-33.9246000","147.2060000","1150307","Assisted","1366","66","3","1"
"2","NSW","Riverina","250","40","Whitton","Current","Whitton Public School","Melbergen St"," ","","WHITTON","NSW","2705","2558","","","Short walk to building from street, up 2  steps through corridor into classroom. Car parking in grounds entry via Naradha n St.","-34.5193000","146.1810000","1011902","None","358","13","0","1"
"2","NSW","Riverina","250","40","Wyalong","Current","Old Wyalong Council Chambers","Neeld St"," ","","WYALONG","NSW","2671","2563","","","Entrance to polling place: Pathway (at s treet level) to front door.","-33.9260178","147.2422061","1150304","Assisted","556","55","0","1"
"2","NSW","Riverina","250","40","Yanco","Current","Yanco Public School","Main St"," ","","YANCO","NSW","2703","2565","","","Narrow gate at front, along walkway thou gh passage around front building towards  library, 1 step into classroom. Car par king in grounds via Pioneer St.","-34.5983611","146.4115042","1011910","None","595","28","0","1"
"2","NSW","Riverina","250","40","Yenda","Current","Yenda Public School","Curran Rd","","","YENDA","NSW","2681","2566","","","","","","1011411","Assisted","701","11","2","0"
"2","NSW","Riverina","250","40","Yoogali","Current","Yoogali Public School","East St"," ","","YOOGALI","NSW","2680","2567","","","2 entrances, 1 via East St - long walk u p 3 steps. Car parking via Yenda Road, a lso 3 steps through passageway along ver andah.","-34.2999000","146.0860000","1011607","Assisted","735","14","2","0"
"2","NSW","Robertson","146","41","Avoca Beach","Current","Avoca Beach Public School","83-95 The Round Dr"," ","","AVOCA BEACH","NSW","2251","2586","","","","-33.4710000","151.4310000","1221107","None","2105","215","4","2"
"2","NSW","Robertson","146","41","Booker Bay","Current","Booker Bay Pre School","32 Telopea St"," ","","BOOKER BAY","NSW","2257","2588","","","","-33.5155000","151.3470000","1221707","Assisted","688","45","2","1"
"2","NSW","Robertson","146","41","Copacabana","Current","Copacabana Public School","20 Pueblo St"," ","","COPACABANA","NSW","2251","2589","","","","-33.4842000","151.4370000","1221110","Assisted","1431","118","3","1"
"2","NSW","Robertson","146","41","Davistown","Current","Davistown Progress Association","5 McCauley St","","","DAVISTOWN","NSW","2251","2590","Ferry Wharf Car Park","","Central Wharf Car Par - Davistown Rd","-33.4862000","151.3610000","1222206","Assisted","1552","83","3","1"
"2","NSW","Robertson","146","41","Empire Bay","Current","Empire Bay Public School","240 Empire Bay Dr"," ","","EMPIRE BAY","NSW","2257","2591","","","2 Entrances and drive on Empire Bay Dr","-33.5041000","151.3630000","1221308","Assisted","2494","130","5","2"
"2","NSW","Robertson","146","41","Erina","Current","Erina High School","Ernest St"," ","","ERINA","NSW","2250","2592","","","Hall & Car Park Gate in Ernest St Pedestrain entry - The Entrance Rd","-33.4406000","151.3810000","1220710","Assisted","3628","313","7","3"
"2","NSW","Robertson","146","41","Erina Heights (Robertson)","Current","Erina Heights Public School","2 Serpentine Rd"," ","","ERINA HEIGHTS","NSW","2260","2593","School Hall","492 The Entrance Rd","Gate to Hall is located at 492 The Entra nce Rd Erina Heights","-33.4281000","151.4140000","1220901","Assisted","989","73","2","1"
"2","NSW","Robertson","146","41","Erina South","Current","Green Point Community Centre","96 Koolang Rd","","","GREEN POINT","NSW","2251","33075","Activity Room A","","","-33.4508000","151.3770000","1222306","Assisted","1479","57","3","1"
"2","NSW","Robertson","146","41","Ettalong","Current","Ettalong Beach Primary School","Uligandi St"," ","","ETTALONG BEACH","NSW","2257","2594","","","Main gate in Uligandi St. Gate in Karing i St to be open as well.","-33.5137000","151.3320000","1221710","Assisted","2709","302","5","3"
"2","NSW","Robertson","146","41","Ettalong West","Current","Woy Woy South Primary School","The School Mall"," ","","WOY WOY","NSW","2256","2596","","Waterloo Ave","Main entry in Waterloo Ave. Also 2 gates  in Balaclava Ave","-33.5030000","151.3210000","1221606","Assisted","1997","182","4","2"
"2","NSW","Robertson","146","41","Gosford","Current","Gosford Primary School","Vaughan Ave","","","GOSFORD","NSW","2250","2597","","","","-33.4302000","151.3400000","1220509","None","1565","367","3","4"
"2","NSW","Robertson","146","41","Gosford East","Current","Gosford East Public School","51 York St"," ","","EAST GOSFORD","NSW","2250","2598","","Webb St","Gate Cnr Webb and York Streets","-33.4369000","151.3490000","1220609","Assisted","2214","183","4","2"
"2","NSW","Robertson","146","41","Gosford West","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Robertson","146","41","Hardys Bay","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Robertson","146","41","Henry Kendall","Current","Henry Kendall High School","Faunce St W"," ","","GOSFORD","NSW","2250","2604","","Gate B","Gate B only","-33.4215000","151.3340000","1220502","Assisted","618","80","2","1"
"2","NSW","Robertson","146","41","Kariong","Current","Kariong Public School","Truscott Ave"," ","","KARIONG","NSW","2250","2605","","","","-33.4412000","151.2900000","1222109","Assisted","2873","178","5","2"
"2","NSW","Robertson","146","41","Kincumber","Current","Kincumber Public School","Avoca Dr"," ","","KINCUMBER","NSW","2251","2606","","Kimbarra Cl","","-33.4690000","151.3940000","1222312","Assisted","3007","232","6","2"
"2","NSW","Robertson","146","41","Kincumber Central","Current","Kincumber High School","Bungoona Rd"," ","","KINCUMBER","NSW","2251","31699","","","Main Entry and Drive in Bungoona Rd. Ano ther gate in Kincumber St.","-33.4653000","151.3830000","1222310","Assisted","1453","77","3","1"
"2","NSW","Robertson","146","41","Macmasters Beach","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Robertson","146","41","Mangrove Mountain","Current","Mangrove Mountain Public Hall","2 Waratah Rd"," ","","MANGROVE MOUNTAIN","NSW","2250","2610","","","Main Entry is in Waratah Road. 2nd Hall entry door from Wisemans Ferry Road.","-33.3006000","151.1920000","1220111","Assisted","502","43","0","1"
"2","NSW","Robertson","146","41","Mooney Mooney","Current","Old Mooney Mooney Public School","Point Rd"," ","","MOONEY MOONEY","NSW","2083","2611","","","","-33.5235000","151.2040000","1220109","None","262","21","0","1"
"2","NSW","Robertson","146","41","Mount White","Current","Mount White Bushfire Brigade","260 Pacific Hwy"," ","","MOUNT WHITE","NSW","2250","2612","","","","-33.4558000","151.1980000","1220107","None","162","26","0","1"
"2","NSW","Robertson","146","41","Narara South","Current","Glenvale Public School","Narara Creek Rd"," ","","NARARA","NSW","2250","11919","","","Party workers to be allowed in grounds because of the gate being located close to a major intersection. OIC will direct","-33.4073000","151.3360000","1222402","Full","1577","178","3","2"
"2","NSW","Robertson","146","41","Niagara Park (Robertson)","Current","Niagara Park Community Centre","16 Washington Ave"," ","","NIAGARA PARK","NSW","2250","32594","Enter near Basketball Stadium","","Entry is in car park corner closest to t he Basketball Stadium.","-33.3825000","151.3530000","1222410","Assisted","2235","127","4","2"
"2","NSW","Robertson","146","41","Ocean Beach","Current","Umina Beach Primary School","Sydney Ave"," ","","UMINA BEACH","NSW","2257","2615","","","","-33.5245000","151.3150000","1222002","Assisted","2287","192","4","2"
"2","NSW","Robertson","146","41","Patonga","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Robertson","146","41","Pearl Beach","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Robertson","146","41","Peats Ridge","Current","Peats Ridge Public School","1231 Peats Ridge Rd"," ","","PEATS RIDGE","NSW","2250","2618","","","","-33.3257000","151.2320000","1220110","Assisted","311","32","0","1"
"2","NSW","Robertson","146","41","Point Clare","Current","Point Clare Public School","Takari Ave"," ","","POINT CLARE","NSW","2250","2620","","","Pedestrian Gate on Takari, Pedestrian ga te on Scott Ave, Drive on Takari Ave for  restriced car access for disabled only.","-33.4439000","151.3280000","1221404","Assisted","2458","141","5","2"
"2","NSW","Robertson","146","41","Pretty Beach","Current","Hardys Bay Community Church Hall","114 Araluen Dr","","","HARDYS BAY","NSW","2256","2621","","","","-33.5254100","151.3562975","1221206","Assisted","706","96","2","1"
"2","NSW","Robertson","146","41","Saratoga","Current","Saratoga Community Hall","15 Kyeema Ave"," ","","SARATOGA","NSW","2251","2622","","","","-33.4749000","151.3500000","1222204","Assisted","1887","85","4","1"
"2","NSW","Robertson","146","41","Scaysbrook","Current","Brentwood Village","1 Scaysbrook Dr","","","KINCUMBER","NSW","2251","65113","","","","-33.4702550","151.4066080","1222309","Assisted","465","19","0","1"
"2","NSW","Robertson","146","41","Somersby","Current","Somersby Public School","840 Wisemans Ferry Rd"," ","","SOMERSBY","NSW","2250","2623","","","","-33.3584000","151.2910000","1220103","Assisted","631","51","2","1"
"2","NSW","Robertson","146","41","Spencer","Current","Spencer Primary School","4688 Wisemans Ferry Rd"," ","","SPENCER","NSW","2775","2624","","","","-33.4593000","151.1470000","1220106","None","163","43","0","1"
"2","NSW","Robertson","146","41","Springfield","Current","Chertsey Public School","10 Willow Rd"," ","","SPRINGFIELD","NSW","2250","2625","","","","-33.4294000","151.3690000","1220605","Assisted","1688","124","3","2"
"2","NSW","Robertson","146","41","Sydney (Robertson)","Current","Sydney Town Hall","George St"," ","","SYDNEY","NSW","2000","14154","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1400114","Assisted","61","0","0","0"
"2","NSW","Robertson","146","41","Terrigal","Appointment","Terrigal Primary School","20 Havenview Rd"," ","","TERRIGAL","NSW","2260","2626","","","","-33.4415000","151.4380000","1220906","Assisted","2695","268","5","3"
"2","NSW","Robertson","146","41","Terrigal (Robertson)","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Robertson","146","41","Terrigal Central","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Robertson","146","41","Terrigal Lagoon","Current","Terrigal Presbyterian Church Hall","2 Willoughby Rd"," ","","TERRIGAL","NSW","2260","620","","","Entry from Willoughby Rd.","-33.4379000","151.4390000","1220902","Assisted","1339","169","3","2"
"2","NSW","Robertson","146","41","Terrigal West","Current","Terrigal Fifty Plus Leisure and Learning Centre","cnr Duffys Rd & Terrigal Dr","","","TERRIGAL","NSW","2260","33077","","Duffys Rd","","-33.4403000","151.4230000","1222308","Assisted","1973","107","4","1"
"2","NSW","Robertson","146","41","Umina Beach","Current","Umina Community Hall","6 Sydney Ave","","","UMINA BEACH","NSW","2257","31701","","","","-33.5217900","151.3161500","1222002","Assisted","1313","153","3","2"
"2","NSW","Robertson","146","41","Umina Central","Current","Brisbane Water Secondary College Umina Campus","Veron Rd"," ","","UMINA BEACH","NSW","2257","2628","","","","-33.5056000","151.3080000","1221912","Assisted","1577","107","3","1"
"2","NSW","Robertson","146","41","Umina Mall","Current","Umina Uniting Church Community Centre","Neptune St"," ","","UMINA BEACH","NSW","2257","2629","","","","-33.5145000","151.3180000","1221802","Assisted","1813","101","4","1"
